NameToDisplay,Size,Brand,Marketing Group,Category,Stock(Unit1),SaleRate,MRP,Sale Rate Value,'Product',Stock(Unit2),Stock,StockUnit,Unit1,Unit2,Stock Value,IsVirtual,Status,ProdConv1,SellLoose,StockLocation,Rate
D*REME 26026(ss) ,24,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,7,225,225,1575,26026(ss),7,7,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 26026(ss) ,28,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,8,265,265,2120,26026(ss),8,8,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 26091(SV) ,36,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,1,430,430,430,26091(SV),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 26091(SV) ,38,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,3,450,450,1350,26091(SV),3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 26091(SV) ,30,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,2,365,365,730,26091(SV),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 26254(SV) ,28,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,1,315,315,315,26254(SV),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 27702 ,30,D*reme,GIRLS KIDS WEAR,Lower-Jogger-Hosiery <,3,485,540,1455,27702,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 27702 ,32,D*reme,GIRLS KIDS WEAR,Lower-Jogger-Hosiery <,3,495,540,1485,27702,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 27702 ,34,D*reme,GIRLS KIDS WEAR,Lower-Jogger-Hosiery <,5,505,540,2525,27702,5,5,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 2804(ss) ,28,D*reme,GIRLS KIDS WEAR,Night-Suit-F<,1,695,695,695,2804(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 2804(ss) ,26,D*reme,GIRLS KIDS WEAR,Night-Suit-F<,2,615,615,1230,2804(ss),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 2806(ss) ,28,D*reme,GIRLS KIDS WEAR,Night-Suit-F<,1,745,745,745,2806(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 2806(ss) ,32,D*reme,GIRLS KIDS WEAR,Night-Suit-F<,1,765,765,765,2806(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 2806(ss) ,30,D*reme,GIRLS KIDS WEAR,Night-Suit-F<,2,755,755,1510,2806(ss),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 2808(ss) ,24,D*reme,GIRLS KIDS WEAR,Night-Suit-F<,1,615,615,615,2808(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 2808(ss) ,38,D*reme,GIRLS KIDS WEAR,Night-Suit-F<,1,825,825,825,2808(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 3539 ,16,D*reme,GIRLS KIDS WEAR,Frock-Hosiery <,1,210,210,210,3539,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 3539 ,26,D*reme,GIRLS KIDS WEAR,Frock-Hosiery <,1,330,330,330,3539,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 3539 ,20,D*reme,GIRLS KIDS WEAR,Frock-Hosiery <,1,240,240,240,3539,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 3539 ,18,D*reme,GIRLS KIDS WEAR,Frock-Hosiery <,1,235,235,235,3539,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 3539 ,30,D*reme,GIRLS KIDS WEAR,Frock-Hosiery <,1,370,370,370,3539,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 3539 ,14,D*reme,GIRLS KIDS WEAR,Frock-Hosiery <,2,205,205,410,3539,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 3539 ,12,D*reme,GIRLS KIDS WEAR,Frock-Hosiery <,2,200,200,400,3539,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 362 ,14,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,170,170,170,362,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 3771(SS) ,20,D*reme,GIRLS KIDS WEAR,Frock-Hosiery <,1,405,405,405,3771(SS),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 3835 ,24,D*reme,GIRLS KIDS WEAR,FROCK FULL<,1,440,440,440,3835,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 3882(ss) ,20,D*reme,GIRLS KIDS WEAR,FROCK FULL<,2,490,490,980,3882(ss),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 3882(ss) ,16,D*reme,GIRLS KIDS WEAR,FROCK FULL<,1,470,470,470,3882(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 3882(ss) ,18,D*reme,GIRLS KIDS WEAR,FROCK FULL<,1,480,480,480,3882(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5007/004(sv) ,38,D*reme,BABA KIDS WEAR,T-Shirt-F<,6,390,390,2340,5007/004(sv),6,6,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5007/004(sv) ,36,D*reme,BABA KIDS WEAR,T-Shirt-F<,6,370,370,2220,5007/004(sv),6,6,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5007/004(sv) ,34,D*reme,BABA KIDS WEAR,T-Shirt-F<,7,350,350,2450,5007/004(sv),7,7,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5007/005(sv) ,28,D*reme,BABA KIDS WEAR,T-Shirt-F<,6,340,340,2040,5007/005(sv),6,6,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5007/005(sv) ,30,D*reme,BABA KIDS WEAR,T-Shirt-F<,9,360,360,3240,5007/005(sv),9,9,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5007/005(sv) ,32,D*reme,BABA KIDS WEAR,T-Shirt-F<,6,380,380,2280,5007/005(sv),6,6,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5011/008 ,36,D*reme,BABA KIDS WEAR,T-Shirt-S/L,7,290,290,2030,5011/008,7,7,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5012 ,26,D*reme,BABA KIDS WEAR,T-Shirt-S/L,2,210,210,420,5012,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5012 ,34,D*reme,BABA KIDS WEAR,T-Shirt-S/L,1,290,290,290,5012,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5012 ,36,D*reme,BABA KIDS WEAR,T-Shirt-S/L,1,300,300,300,5012,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5012 ,38,D*reme,BABA KIDS WEAR,T-Shirt-S/L,1,310,310,310,5012,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5012/001 ,26,D*reme,BABA KIDS WEAR,T-Shirt-S/L,4,200,200,800,5012/001,4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5012/001 ,30,D*reme,BABA KIDS WEAR,T-Shirt-S/L,1,235,235,235,5012/001,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5051/005(SS) 18/20/22/24/26/28/30/32/34,34,D*reme,GIRLS KIDS WEAR,Top-S/L ,3,310,310,930,5051/005(SS),3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5051/006(SS) ,36,D*reme,GIRLS KIDS WEAR,Top-S/L ,3,320,320,960,5051/006(SS),3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5051/006(SS) ,32,D*reme,GIRLS KIDS WEAR,Top-S/L ,1,300,300,300,5051/006(SS),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5052/001 ,26,D*reme,GIRLS KIDS WEAR,Top-S/L ,2,220,220,440,5052/001,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5055/003 ,32,D*reme,GIRLS KIDS WEAR,Top-S/L ,2,265,265,530,5055/003,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5058 ,30,D*reme,GIRLS KIDS WEAR,Top-S/L ,2,230,230,460,5058,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5091(sv) ,30,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,1,320,320,320,5091(sv),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5094/003 ,24,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,1,170,170,170,5094/003,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5096/003(ss) ,30,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,1,260,260,260,5096/003(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5096/003(ss) ,26,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,2,210,210,420,5096/003(ss),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5096/003(ss) ,38,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,1,325,325,325,5096/003(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5101/026 ,34,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,285,305,285,5101/026,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5102/003 ,24,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,200,220,200,5102/003,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5102/6(ss) ,38,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,335,350,335,5102/6(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5102/6(ss) ,36,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,325,350,325,5102/6(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5108/004(sv) ,36,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,335,350,335,5108/004(sv),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5122/001(ss) ,36,D*reme,BABA KIDS WEAR,T-Shirt-Half <,3,380,400,1140,5122/001(ss),3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5122/001(ss) ,38,D*reme,BABA KIDS WEAR,T-Shirt-Half <,4,390,400,1560,5122/001(ss),4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5122/001(ss) ,26,D*reme,BABA KIDS WEAR,T-Shirt-Half <,4,310,320,1240,5122/001(ss),4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5122/001(ss) ,26,D*reme,BABA KIDS WEAR,T-Shirt-Half <,3,310,320,930,5122/001(ss),3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5122/001(ss) ,28,D*reme,BABA KIDS WEAR,T-Shirt-Half <,2,340,400,680,5122/001(ss),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5122/001(ss) ,24,D*reme,BABA KIDS WEAR,T-Shirt-Half <,2,300,320,600,5122/001(ss),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5122/001(ss) ,34,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,370,400,370,5122/001(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5122/001(ss) ,24,D*reme,BABA KIDS WEAR,T-Shirt-Half <,2,300,320,600,5122/001(ss),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5122/001(ss) ,22,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,290,320,290,5122/001(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5125(ss) ,26,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,270,280,270,5125(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5161(ss) ,38,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,9,330,330,2970,5161(ss),9,9,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5161(ss) ,34,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,1,310,310,310,5161(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5161(ss) ,36,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,2,320,320,640,5161(ss),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5161/001(ss) ,38,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,1,340,340,340,5161/001(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5161/002(sv) ,26,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,1,250,250,250,5161/002(sv),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5161/002(sv) ,24,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,1,240,240,240,5161/002(sv),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5161/002(sv) ,30,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,4,310,310,1240,5161/002(sv),4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5161/002(sv) ,16,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,1,190,190,190,5161/002(sv),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5176N/002 ,30,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,2,340,340,680,5176N/002,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5176N/002 ,24,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,1,260,260,260,5176N/002,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5176N/002 ,38,D*reme,GIRLS KIDS WEAR,Top-T-Shirt <,1,360,360,360,5176N/002,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5203/002(ss) ,20,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,210,220,210,5203/002(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5203/002(ss) ,36,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,335,350,335,5203/002(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5203/002(ss) ,16,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,200,220,200,5203/002(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5203/002(ss) ,24,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,245,260,245,5203/002(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5203/002(ss) ,22,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,240,260,240,5203/002(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5362 ,22,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,210,230,210,5362,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5362 ,24,D*reme,BABA KIDS WEAR,T-Shirt-Half <,1,220,230,220,5362,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5500 ,28,D*reme,GIRLS KIDS WEAR,Top-Full<,1,295,295,295,5500,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5500 ,26,D*reme,GIRLS KIDS WEAR,Top-Full<,1,285,285,285,5500,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5505 ,36,D*reme,BABA KIDS WEAR,T-Shirt-F<,2,325,325,650,5505,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5507(sv) ,16,D*reme,BABA KIDS WEAR,T-Shirt-F<,1,215,215,215,5507(sv),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5507/002 ,38,D*reme,BABA KIDS WEAR,T-Shirt-F<,1,335,335,335,5507/002,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5507/002 ,16,D*reme,BABA KIDS WEAR,T-Shirt-F<,1,185,185,185,5507/002,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5507/004(ss) ,36,D*reme,BABA KIDS WEAR,T-Shirt-F<,1,390,390,390,5507/004(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5507/004(ss) ,38,D*reme,BABA KIDS WEAR,T-Shirt-F<,7,400,400,2800,5507/004(ss),7,7,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5507/004(ss) ,34,D*reme,BABA KIDS WEAR,T-Shirt-F<,3,380,380,1140,5507/004(ss),3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5508(SS) ,34,D*reme,BABA KIDS WEAR,T-Shirt-F<,1,345,345,345,5508(SS),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5508(SS) ,38,D*reme,BABA KIDS WEAR,T-Shirt-F<,4,365,365,1460,5508(SS),4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5508(SS) ,36,D*reme,BABA KIDS WEAR,T-Shirt-F<,1,355,355,355,5508(SS),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5508/002(ss) ,26,D*reme,BABA KIDS WEAR,T-Shirt-F<,3,455,455,1365,5508/002(ss),3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5508/002(ss) ,14,D*reme,BABA KIDS WEAR,T-Shirt-F<,8,290,290,2320,5508/002(ss),8,8,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5508/002(ss) ,20,D*reme,BABA KIDS WEAR,T-Shirt-F<,1,350,350,350,5508/002(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5508/002(ss) ,30,D*reme,BABA KIDS WEAR,T-Shirt-F<,2,475,475,950,5508/002(ss),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5508/002(ss) ,18,D*reme,BABA KIDS WEAR,T-Shirt-F<,1,310,310,310,5508/002(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5508/002(ss) ,28,D*reme,BABA KIDS WEAR,T-Shirt-F<,3,465,465,1395,5508/002(ss),3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5508/002(ss) ,16,D*reme,BABA KIDS WEAR,T-Shirt-F<,1,300,300,300,5508/002(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5510(ss) ,22,D*reme,GIRLS KIDS WEAR,Top-Full<,1,260,260,260,5510(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5510(ss) ,16,D*reme,GIRLS KIDS WEAR,Top-Full<,2,225,225,450,5510(ss),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5510(ss) ,26,D*reme,GIRLS KIDS WEAR,Top-Full<,2,280,280,560,5510(ss),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5510(ss) ,28,D*reme,GIRLS KIDS WEAR,Top-Full<,2,305,305,610,5510(ss),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5510(ss) ,34,D*reme,GIRLS KIDS WEAR,Top-Full<,1,350,350,350,5510(ss),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5510(ss) ,30,D*reme,GIRLS KIDS WEAR,Top-Full<,2,315,315,630,5510(ss),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5512 ,28,D*reme,BABA KIDS WEAR,T-Shirt-F<,2,305,305,610,5512,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561 ,20,D*reme,GIRLS KIDS WEAR,Top-Full<,1,230,230,230,5561,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561 ,16,D*reme,GIRLS KIDS WEAR,Top-Full<,6,210,210,1260,5561,6,6,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561 ,24,D*reme,GIRLS KIDS WEAR,Top-Full<,6,270,270,1620,5561,6,6,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561 ,22,D*reme,GIRLS KIDS WEAR,Top-Full<,1,260,260,260,5561,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561 ,36,D*reme,GIRLS KIDS WEAR,Top-Full<,2,390,390,780,5561,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561 ,38,D*reme,GIRLS KIDS WEAR,Top-Full<,3,400,400,1200,5561,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561 ,26,D*reme,GIRLS KIDS WEAR,Top-Full<,5,280,280,1400,5561,5,5,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561 ,18,D*reme,GIRLS KIDS WEAR,Top-Full<,1,220,220,220,5561,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561 ,34,D*reme,GIRLS KIDS WEAR,Top-Full<,1,380,380,380,5561,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561 ,30,D*reme,GIRLS KIDS WEAR,Top-Full<,6,330,330,1980,5561,6,6,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561 ,28,D*reme,GIRLS KIDS WEAR,Top-Full<,5,320,320,1600,5561,5,5,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561 ,32,D*reme,GIRLS KIDS WEAR,Top-Full<,1,340,340,340,5561,1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561(ss) ,24,D*reme,GIRLS KIDS WEAR,Top-Full<,3,260,260,780,5561(ss),3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561(ss) ,26,D*reme,GIRLS KIDS WEAR,Top-Full<,4,270,270,1080,5561(ss),4,4,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561(ss) ,28,D*reme,GIRLS KIDS WEAR,Top-Full<,2,305,305,610,5561(ss),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5561(ss) ,30,D*reme,GIRLS KIDS WEAR,Top-Full<,3,315,315,945,5561(ss),3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5596 ,36,D*reme,GIRLS KIDS WEAR,Top-Full<,3,430,430,1290,5596,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5596 ,38,D*reme,GIRLS KIDS WEAR,Top-Full<,6,450,450,2700,5596,6,6,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5596 ,34,D*reme,GIRLS KIDS WEAR,Top-Full<,2,410,410,820,5596,2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5597(sv) ,24,D*reme,GIRLS KIDS WEAR,Top-Full<,2,265,265,530,5597(sv),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5597(sv) ,28,D*reme,GIRLS KIDS WEAR,Top-Full<,3,315,315,945,5597(sv),3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5597(sv) ,26,D*reme,GIRLS KIDS WEAR,Top-Full<,7,275,275,1925,5597(sv),7,7,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5597(sv) ,22,D*reme,GIRLS KIDS WEAR,Top-Full<,2,255,255,510,5597(sv),2,2,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5597(sv) ,32,D*reme,GIRLS KIDS WEAR,Top-Full<,1,335,335,335,5597(sv),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5597(sv) ,30,D*reme,GIRLS KIDS WEAR,Top-Full<,6,325,325,1950,5597(sv),6,6,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5598 ,26,D*reme,GIRLS KIDS WEAR,Top-Full<,3,275,275,825,5598,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 5600(SV) ,30,D*reme,GIRLS KIDS WEAR,Top-Full<,1,315,315,315,5600(SV),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 6004 ,14,D*reme,BABA KIDS WEAR,H-Pant-Hosiery <,10,145,160,1450,6004,10,10,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 6004 ,16,D*reme,BABA KIDS WEAR,H-Pant-Hosiery <,3,150,160,450,6004,3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 6009(sv) ,16,D*reme,BABA KIDS WEAR,H-Pant-Hosiery <,1,165,190,165,6009(sv),1,1,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 6009/003(ss) ,34,D*reme,BABA KIDS WEAR,H-Pant-Hosiery <,7,330,350,2310,6009/003(ss),7,7,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
D*REME 6009/003(ss) ,32,D*reme,BABA KIDS WEAR,H-Pant-Hosiery <,3,320,350,960,6009/003(ss),3,3,Pack,Pack,PCS,0,FALSE,C,1,FALSE,Head Office,0
